nome;vendedor;Avaliação;reviews;preco_antigo;preco_atual
"Notebook Samsung Galaxy Book Go Snapdragon 7c Kryo 468 Octa-core 4GB RAM 128GB SSD 14"" Full HD W11 com Office 365 NP340XLA-K07BR";;4.7;945;;2.229
"MacBook Air M2 (2022) 13.6"" space gray 8GB de Ram - 256GB SSD - Apple M";;4.9;409;;6.499
Notebook Dell Precision 7720 I7 64gb, 512gb, Nvidia Tela 17';;;;;3.495
Notebook Lenovo Thinkpad E14 Intel Ultra 7 32gb 1tb W11pro;Lenovo;;;;9.199
Notebook Lenovo Gamer Ryzen 7 8gb 256gb Geforce Gtx1650 4gb Preto;;;;;3.999
Notebook Lenovo Thinkpad T490, I5 8a, 16gb Ram, 256gb M.2;;5.0;1;;1.899
(faço Por R$ 4690) Notebook Xiaomi Redmibook 14' 2025;;;;;5.59
Lenovo Thinkpad T14 Gen 2  I7 11th 32gb Ram 512gb Ssd Nvme;;;;;5.59
Notebook Asus Vivobook S14 Oled Core Ultra 7 16gb 512ssd W11 Mist Blue;Asus;5.0;1;8.999;6.084
Dell Latitude E5420 I5 2th Ssd 128gb 4gb Ram Ok Azul-celeste;;;;;675.0
Macbook Air 15 / M4/ 16gb/ 256gb /midnigth Midnigth;;;;;9.699
Notebook Hp G42 (sucata Para Retirada De Peças) Prateado;;;;;190.0
Laptop Asus Celeron N4500/1.1 Ghz Cinza;;;;;1.299
Notebook Acer Core I5 12th Gen 16gb Nvme 256gb 15.6' Full Hd;Facini Informatica;5.0;1;4.271;3.673
Notebook Lenovo T460 I5 6a Geração 8gb Ddr3 Ssd 240gb Win 10 Preto (Recondicionado);;;;;1.649
Notebook Dell 1525 Intel Pentium 2,0ghz,3gb,hd320gb Hdmi Prateado;;;;;470.0
Notebook Lenovo Thinkpad E14 I5 16gb 512gb Ssd Wi11 Pro - Excelente (Recondicionado);;;;;3.659
Apple Macbook Air 13 M4 16gb Ram 256gb Ssd Meia-noite Nf-e;;;;;8.099
Notebook Dell 15.6  Fhd Intel I7 16gb 512gb Ssd Preto;Dell;4.8;47;4.739;4.399
Notebook HP 256R G9 Intel Core i5-1334U 15.6 HD Intel UHD 256GB SSD 16GB RAM Windows 11 Home 64 PLS SL - BQ9L2AT#AK4;HP;5.0;2;4.754;3.324
"Notebook Lenovo IdeaPad Slim 3 15IRH10 Intel Core i5-13420H 8GB 512GB SSD Windows 11 15.3"" - 83NS0002BR Luna Grey";NegociuN;5.0;2;4.089;3.329
Notebook Core I3/ Ssd 120gb/ 8gb /compaq Cq21;;;;;1.289
Apple Macbook Air 13 Estelar M4 16 Gb, Ssd De 256 Gb;;;;;7.95
Notebook Lenovo V15 G4 Intel Core I5 16gb 512gb W11pro 15.6;Lenovo;;;;4.949
Notebook Lenovo Thinkpad T460 Intel Core I5 6° 8gb Ssd 256gb - Excelente (Recondicionado);;;;1.999;1.599
Notebook Asus Vivobook 15 X1504za Intel Core I5 1235u 8gb Ram 256gb Ssd Linux Keepos Tela 15,6 Fhd Blue - Nj982;;4.8;238;;3.329
Notebook Asus Zenbook 14 Intel Core Ultra 9 32ram 1tb Ssd;;;;9.999;9.499
Notebook Positivo Vision R15 Lumina Bar Amd Ryzen 5 16gb 512gb, Tela 15 Full Hd Antirreflexo, Linux - Preto;Positivo;4.3;40;3.899;2.899
Macbook Air M3 13  8gb Ram - 256gb Ótimo Estado - Semi Novo;;;;;8.47
Notebook Dell Latitude 3490 - I7 8550u 8gb 500gb;;4.1;9;;2.799
Notebook Hp Core I5 11th Gen 16gb Ram Ddr4 256gb Ssd Hdmi Prateado (Recondicionado);;;;;2.69
Notebook Ibm Thinkpad 600x -  Leia Toda A Descrição !!! Preto;;;;;685.0
Notebook Toshiba Portege R930 (core I5, 8gb Ram, 120gb Ssd);;;;;750.0
Notebook Dell Latitude 5280 I5-7a 8gb Ram 128gb Ssd Barato;;;;;1.19
Notebook Lenovo Ideapad S145 Intel I5-10° 8gb 256gb Ssd;TECHZ INFORMATICA;;;;2.698
Inspiron 14 Plus Snapdragon X1p-64-100 512 GB Ssd 16 GB Ddr5 azul gelo;;5.0;1;;7.208
Notebook Dell Core I5 8th 8gb Ram 128gb Ssd Wifi Hdmi Win11 Preto (Recondicionado);;;;;1.79
Notebook Dell Inspiron 5440 Core I7 de 14 polegadas, 16 GB de RAM, SSD de 512 GB, cinza;;5.0;3;;6.487
"Apple MacBook Air de 13"" (Meia-noite, Chip M2 da Apple com CPU de 8 núcleos, GPU de 8 núcleos e Neural Engine de 16 núcleos, Memória unificada de 16 GB, SSD de 256 GB)";;5.0;1;;6.499
Defeito - Notebook Sony Vaio Pcg-4r1l - Leia Descrição Preto;;;;;200.0
Notebook Hp Intel Core I5 Protectsmart Preto;;;;;1.997
Notebook Dell Latitude 3440 Intel Core I3 13th 8gb 256ssd Cor Cinza;;5.0;1;;3.612
Notebook Positivo Q Montion 232b;;;;;780.0
Notebook Dell Inspiron I14-i150u-m70s 14  Fhd+ Intel® Core  Prata Gelo;Dell;;;6.019;5.539
Notebook Positivo Móbile No Estado Por Favor Leia Descrição Preto;;;;;240.0
Notebook Acer Core I5 12th Gen 16gb Nvme 512gb 15.6' Full Hd;Facini Informatica;5.0;3;4.622;3.975
Notebook Acer Aspire 4349 Intel Core I3 Pra Peças! Preto;;;;;195.0
Notebook Vaio Fe14 Vjfe42f11x I5 Mem 8gb Armz Ssd 256gb;;;;;3.199
Notebook Asus Zenbook 14 Intel Core Ultra7 16gb 1tb Ssd W11;;;;9.299;7.439
Notebook Barato Ssd Lenovo Dual 4gb Office Estud Bom Prateado;;;;;479.0
Laptop Lenovo X1 Carbon Core I7 16gb Ram 500gb Ssd 14`` Dimm Black Color - Excelente (Recondicionado);;;;;3.299
Notebook Core I5 256gb 16gb Ddr4 Ssd M2 Usb-c Usb 3.0 5490;INFO OUTLET;5.0;2;2.99;2.093
Notebook G Series G42 Este Trêm Esta Com Defeito! Preto;;;;;303.0
Bloco Rhodia Edição 90 Anos & Paper People 8,3x11,8cm 80 Fls;;;;21.0;29.0
Notebook Dell Inspiron I14-i150u-m70bp 14  Fhd+ Intel® Core Prata Gelo;Dell;5.0;2;6.059;5.579
Bloco Rhodia Edição 90 Anos & Paper People 10,3x14,6cm 80fls;;;;;34.0
Bloco Rhodia Edição 90 Anos & Paper People 20,8x31,6cm 80fls;;;;;99.0
Note Dell, Lat 5420, 14'' Touch, Core I7, 16gb, Ssd-512gb;OTH Produtos;;;;3.49
Notebook Lenovo Thinkpad T440p Core I7 4a 8gb Ssd 240gb Preto (Recondicionado);;;;1.499;1.424
Notebook Gamer Rog Strix G16 G615jmr Nvidia Rtx5060 Intel Core I9 14900hx 16gb Ram 512gb Ssd Windows 11 Tela 16 240hz Fhd Gray - S5001w;Asus;;;15.999;14.239
Notebook Dell Latitude 7480 Proc I5-7300u Ssd 240gb Mem 8gb;;;;;1.799
Notebook Dell 5410 Tela Full Hd  I5-10ª Ger 16gb Ssd 512gb;;4.0;1;;2.399
Notebook Dell Core I5 32gb Ram 256gb Ssd Tela 14 Win11 Pro;;;;;2.59
Notebook Dell Gamer G15 5515 Ryzen Edition - Rtx3050 Cinza;;;;;4.499
Notebook Hp 240 G4 I5 6200u 4gb Peças Preto;;;;;450.0
Nb Notebook Dell Inspiron 5458 Intel I3 Ssd 240gb 8gb Ram Preto;;;;;1.62
"MacBook Air A1466 13.3"" prata 128GB SSD - Intel Core i5 - Aceitável (Recondicionado)";;;;2.849;2.45
Notebook Dell Latitude 120l Preto;;;;;220.0
Netbook Hp Pavilion Dm1 11.6 Amd 2gb Hd 300gb Cinza;;;;;400.0
Notebook Dell 15.6  Fhd Intel I7 16gb 512gb Ssd Preto;Dell;4.8;47;4.739;4.399
"Notebook Lenovo IdeaPad Slim 3 15IRH10 Intel Core i5-13420H 8GB 512GB SSD Windows 11 15.3"" - 83NS0002BR Luna Grey";NegociuN;5.0;2;4.089;3.329
Notebook Positivo Vision R15 Lumina Bar, Amd Ryzen 7 16gb 512gb, Tela 15 Polegadas Full Hd Antirreflexo, Linux - Preto;Positivo;4.6;57;3.899;2.699
Notebook Dell Latitude 120l Preto;;;;;220.0
Netbook Hp Pavilion Dm1 11.6 Amd 2gb Hd 300gb Cinza;;;;;400.0
Inspiron 7580 8gb I7 8565u 15.6'' 1tb;;;;;3.59
Notebook Dell Latitude 3470 I5 6° + 8 Gb + 240 Gb Ssd Preto;;;;;1.197
Lote Com 10 Notebook Dell Latitude 3450 I5 Cinza;;;;;10.99
Lenovo Thinkpad, I5 8a Geração, 16gb, Ssd 240gb, C/ Garantia;;;;;1.639
"Notebook Aspire 3 A315-56 15.6"" cinza-escuro 8GB de Ram - 1TB HDD - Intel Core i3";123 Comprou;4.2;88;3.299;2.837
Notebook Samsung N150 - 10   Pol. = Funcionando Rosa;;;;;477.0
Notebook Intelbras I422 Venda De Peças Cinza-escuro;;;;;122.0
Notebook I5 8g Ssd M2 256 Lenovo Bs145-15hl Preto;;;;;2.2
Notebook Acer Intel Core I3, 3gb,hd 500gb ,tela 15,6 Led Prateado;;;;;850.0
Notebook Dell Inspiron 5490 I7-10510u 32gb Ssd 256gb Nvidia Prateado (Recondicionado);;5.0;1;2.999;2.849
Notebook Lenovo Thinkpad T14 Ryzen 5 8gb 256gb Ssd Full Hd;TECHZ INFORMATICA;;;;2.348
Notebook Intel Core I5 Dell Latitude Ram Ddr4 16gb Ssd 256gb Preto 52049;Canal Eletro;;;;2.999
Notebook Acer Aspire 1410 4 Gb Ram Ssd 240 Azul;;;;;590.0
Notebook Lenovo Core I5 4gb 500gb Wifi Windows 10 - Barato;;;;;1.499
"Notebook HP 255 G9 15.6""";;;;;3.122
Notebook Dell Inspiron I14-i120u-m10c 14 Fhd+ Intel® Core - Excelente (Recondicionado);;;;;2.199
Notebook Latitude E7440 0.356m -1 8gb De Ram - 120gb Ssd - Intel Core - Excelente (Recondicionado);;;;;1.55
Macbook Pro M4 Pro 14  24gb Ram 512ssd A3401 Envio Imediato Preto;;5.0;1;;16.8
Notebook Dell Latitude 3400 I5 8th 24gb Ram 256gb Ssd;;;;;1.449
Notebook Lenovo Thinkpad E14 Intel Core I7 10ger 8gb 256gb Preto (Recondicionado);;;;2.349;2.232
Notebook Lenovo Ideapad 3i Intel Core I5 10th 8gb 256gb;TECHZ INFORMATICA;5.0;1;;2.2
Notebook Dell Latitude 3410 Core I5 10ger 8gb 240ssd Win 11;SLA Informatica;5.0;7;2.999;2.669
Dell Xps 13 9300 Intel I5-1035g1 8gb 512gb Tela 13,4 Fhd Wva Preto/prata;;;;;3.199
Notebook Hp Probook 4440s I5 3230 8gb Ssd240 Prateado;;;;;800.0
Notebook Hp Probook 640 G8 Core I5-1145g7 32gb Ssd 512gb (Recondicionado);;;;;2.899
Notebook Sony Vaio Pcg-61112l Defeito Sucata Leia*;;;;;279.0
Notebook Lenovo Ideapad 1i Celeron N4020 4gb 128gb W11 15,6';123 Comprou;4.7;18;2.998;2.698
**baixei** Hp Pavillion Dv6000 (no Estado) Preto;;;;;219.0
Notebook Soyo Intel 4030 8gb Ssd240 Windows 10 Profissional;;4.5;2;;1.349
Notebook Dell 1545,core2 Duo,4gb,500gb,conservado Preto;;;;;640.0
Notebook Dell Core I5 10a Geração 16gb Ram 256gb Ssd Hdmi;;4.0;1;;3.99
Notebook Dell Latitude 3450 Core I5 5ªg 8gb Ssd 240gb;;5.0;24;1.6;1.52
Notebook Asus G614jv I9 16gb 512gb Ssd Rtx 4060 Cinza Cinza;;;;12.829;11.032
Notebook Dell Precision 7520 Xeon E3 16gb Ram 1tb Ssd Nvidia;;;;;4.699
Notebook Hp Dv2000 Celeron 2gb 140tb Hdd 12  Lcd;;;;;150.0
Notebook ASUS Vivobook I3 8GB 512GB Endless X1500EA-EJ3667;;4.6;245;2.739;2.353
Lenovo Thinkpad T440 I5-4300u 8gb 256gb Ssd Retirada De Peça;;;;;499.0
Notebook Dell G15 5530 Core I7 13650hx 16gb 1tb Ssd Rtx 4050 Cor Cinza;;5.0;1;;8.145
Notebook Dell 1545 Intel Core2duo,3gb,hd320gb Preto;;;;;570.0
Notebook Asus X551m Celeron N2930 4gb 160gb C/defeitos Preto;;;;;470.0
Powerbook G4 Sem Testes;;;;;300.0
Lenovo Thinkpad T490 14,0 Fhd (1920 x 1080) 250 nits Ips Anti - Excelente (Recondicionado);;;;;1.999
Apple Macbook Air 13 M4 16gb Ram 256gb Ssd Meia-noite Meia-noite;;;;;7.698
Notebook Acer E1-571-6458 Preto;;;;;1.2
2 Notebooks Com Defeito (defeito) Preto;;;;;200.0
Lenovo Ideapad 330 I3 De 7 Cinza;;;;;900.0
Notebook Dell 15.6  Fhd Intel I7 16gb 512gb Ssd Preto;Dell;4.8;47;4.739;4.399
"Notebook Lenovo IdeaPad Slim 3 15IRH10 Intel Core i5-13420H 8GB 512GB SSD Windows 11 15.3"" - 83NS0002BR Luna Grey";NegociuN;5.0;2;4.089;3.329
Notebook Positivo Vision R15 Lumina Bar, Amd Ryzen 7 16gb 512gb, Tela 15 Polegadas Full Hd Antirreflexo, Linux - Preto;Positivo;4.6;57;3.899;2.699
Lenovo Ideapad 330 I3 De 7 Cinza;;;;;900.0
Notebook Lenovo Thinkpad T480 Cora I7 Ssd 256gb 8gb Mem Hdmi;INFO OUTLET;;;3.099;2.324
Notebook Asus X515 Intel Celeron Dual Core N4500 4gb Ram 128;;;;;2.635
Notebook Lenovo V15 G2 Itl, I5-1135g7, 8gb, 256gb, W11 Pro;;;;;3.409
Notebook Hp Pavilon G4;;;;;150.0
Notebook Dell Latitude 3410 Core I5 10ger 8gb 240ssd Win 11 Cor Cinza - Bom (Recondicionado);Micro Livre;;;;2.147
Notebook Hp 256r G9 Ci5 Intel Uhd 256gb Ssd 16gb W11+mochila;HP;5.0;1;4.755;3.324
Notebook Asus E510 Celeron 4 GB 128 GB 15,6 Fhd Win11 Nnet;;;;;2.169
Notebook Lenovo Thinkbook 14 Intel Core I7 16gb 512gb W11;Lenovo;;;6.799;6.294
Notebook Hp 445 G10 Ryzen 5 7530u Radeon 512gb Nvme 32gb Ram;;5.0;2;;3.798
Notebook Apple Macbook Air A1466 Intel Core I5 120gb 8gb Prateado;;;;;1.799
Notebook Dell Latitude 3540 Core I5 12° Geração 8 Gb Memória Cor Cinza;;5.0;2;;5.699
Dell I5 2410m 2,30ghz,4gb,hd500,hdmi,otimo Estado Preto;;;;;1.05
Notebook Samsung Rv411,intel Core I3 M370,4gb,hd500gb,cons Prateado;;;;;730.0
Notebook Pos Stilo Intel I5 6th 8gb Ram Ssd (usado Leia) Prateado;;;;;1.299
Notebook Acer Intel Core I7-12650h 32gb 512 Ssd 15,6 Fhd;;;;;5.899
Notebook Lenovo T480 Core I5-8350u 16gb Ssd 512gb Hdmi;;4.5;4;;2.999
Notebook Dell Latitude Core I5 10a Ger 3410 8gb Ram 1tb Hdd;;;;;2.869
Notebook Samsung Galaxy Book4 360, 16gb, Intel Core I5, 512gb Ssd, Windows 11 Home, 15.6'' Full Hd Amoled, Np750qgk-kg2br;Samsung;4.8;54;;7.499
Notebook Dell I5 10ger 16gb 240ssd Win11 Detalhe Na Tela;;5.0;1;;2.699
Notebook Lenovo Ideapad 1 I3 1215u 4gb 128gb Ssd Linux Cinza;VIPH;;;;2.299
Notebook Asus X556ur - Xx477t Estragado Para Peças;;;;;350.0
Notebook Dell, Lat 5420, 14'', Core I5 11th, 16gb, Ssd-256gb;OTH Produtos;5.0;1;;2.59
Notebook Lenovo Thinkpad T490 I5-8365u 8gb Ram 240gb Ssd;;;;;1.899
Notebook Lenovo Ideapad 3 R7-5700u 8gb 512gb Ssd W11 15.6 Cor Cinza;;4.8;1813;;3.799
Notebook Dell Latitude 5410 Core I5 10th 32gb Ram 256gb Ssd;;;;;2.39
Notebook Hp Probook 4430s Intel Core I5 8gb 240 Ssd (usado);;;;;1.155
Notebook Lenovo Thinkpad E470 Core I5 7200u Ssd 240g 8gb Ram Preto;;;;;1.299
Notebook Hp Elitebook 840 G3 Core I5-6300u 8gb 240ssd;;;;;1.35
Notebook  Thinkpad T440s Core I5 4°th 8gb Ram Ssd 120gb Preto;;;;;980.0
Notebook Hp 14 Stream 8gb Ram Intel C/nf Branco (Recondicionado);;;;;1.199
Notebook Samsung Book I3 4gb 256gb Ssd 15,6'' W11 Cor Cinza-místico;Mercado Livre;4.7;6448;;7.999
Notebook Positivo  Xr3500 - Ssd 120gb - Intel Dual Core 2gb Cinza;;;;;550.0
Apple Macbook Pro 2012 - Core I5 - 16gb Ram - 250ssd Cinza;;;;;1.65
Notebook Acer Ryzen 7 Octa-cor 16gb Nvme 512gb 15.6' Full Hd;Facini Informatica;5.0;6;;4.129
Notebook Dell Intel I5-6300u Memória 16gb Ssd 256gb 14'';;;;;1.73
Notebook Asus Zenbook 14 Ux433 Core I7 8560u Ssd 256g Prateado;;;;;1.55
Notebook Dell Latitude E5410 No Estado Sem Garantia Prateado;;;;;390.0
Notebook I3 Asus Excelente;;;;;1.0
Notebook HP 440 G7 14 i5-10210U 8gb Ram 256gb SSD W10p Silver Color - Bom (Recondicionado);;;;;2.036
Notebook Lenovo I5 8265u 8gb 500gb Ideapad S145 ! Cor Cinza - Excelente (Recondicionado);;;;;2.199
Notebook Hp Elitebook Core I5 11th Gen 16gb Ddr4 256gb Ssd Prateado;;;;;2.39
Notebook Lenovo T14  Gen1 Core I5 10gen 8gb Ssd 256gb Preto;;;;;1.749
Notebook Positivo Master I5 4°geração 4gb Ram 120gb Ssd+hdmi Preto;;;;;690.0
Notebook Samsung I3 11gen Hd 256 Nvme 4gb De Ram Expansível Cinza;;;;;1.599
Macbook Air 15  Apple M4, 16gb Ram, 256gb Ssd (2025) Preto;;;;;10.459
"Notebook Inspiron 3530 15.6"" prateado 16GB de Ram - 1TB SSD - Intel Core i7";Mercado Vendeu;4.7;13;;6.222
Notebook Dell Latitude 5440 Core I7 16 GB 512 GB 14 Fhd Nnet;;5.0;1;;6.7
Notebook Dell 15.6  Fhd Intel I7 16gb 512gb Ssd Preto;Dell;4.8;47;4.739;4.399
"Notebook Lenovo IdeaPad Slim 3 15IRH10 Intel Core i5-13420H 8GB 512GB SSD Windows 11 15.3"" - 83NS0002BR Luna Grey";NegociuN;5.0;2;4.089;3.329
Notebook Positivo Vision R15 Lumina Bar, Amd Ryzen 7 16gb 512gb, Tela 15 Polegadas Full Hd Antirreflexo, Linux - Preto;Positivo;4.6;57;3.899;2.699
"Notebook Inspiron 3530 15.6"" prateado 16GB de Ram - 1TB SSD - Intel Core i7";Mercado Vendeu;4.7;13;;6.222
Notebook Dell Latitude 5440 Core I7 16 GB 512 GB 14 Fhd Nnet;;5.0;1;;6.7
Notebook Dell, Lat 5300, 13.3'', Core I5, 16gb, Ssd-256gb;OTH Produtos;5.0;1;;1.89
Apple Macbook Air M4 Chip 16gb 256ssd Lancamento 2025;;5.0;6;;8.599
Notebook Positivo Stilo Xc3550 Não Liga (tela Boa) Preto;;;;;150.0
Notebook Dell Latitude 3400 I5 8265 8gb 240ssd - Bom (Recondicionado);;;;;1.599
Notebook Gamer 15  I5 16gb Placa Vídeo Jogos Trabalho Estudo;Altas Vendas;4.8;4;;1.457
Asus Rog Strix G513rm Ryzen 7 16gb 1.5tb Rtx3060 Cinza;;;;;7.5
Notebook Asus 15,6 | Intel Core I3 | 8gb Ram | Ssd 240gb;;;;;1.559
Notebook Hp 8440w I5 - Quadro Fx 380m - 8gb 240ssd - W10;;;;;999.0
Notebook Asus N53t + Peças Preto;;;;;115.0
Notebook Dell Vostro 3500 Intel I3 - 4gb 500gb Windows 10 Prateado;;;;;409.0
Notebook Samsung Galaxy Book4, Windows 11 Home, Intel® Core I7, 16gb, 512gb Ssd, 15.6'' Full Hd Led, 1.55 Kg - Grafite (Novo com caixa aberta);;;;;5.064
Notebook Vaio Fe15 Intel I5 1235u 8gb 512gb Ssd Linux 15,6'';Eshop;5.0;2;4.99;3.079
Apple Mackbook White Sucata Aproveitamento Peças A1342 Branco;;;;;249.0
Notebook Desktop 7130 Qvq I5 2.5ghz 12gb Ram;;;;;1.4
Nb Notebook Asus Vivobook X556u Nvidia I5 Ssd 240gb 8gb Ram Azul Metálico;;;;;2.0
Notebook Lenovo Thinkpad E14 Amd Ryzen 5 8gb 256gb W11 14 - Excelente (Recondicionado);;;;;3.299
Notebook Dell Latitude 5410 I5 10310u 8gb 240ssd- Windows 10;;;;;1.64
Notebook Win Preto;;;;;170.0
Notebook Netbook N1110 Tela 11.6 4gb 64 Gb Barato Usado Cinza;;;;;469.0
Notebook Dell Latitude 5280 I5-7th 8gb Ram Nvme 128gb Hdmi;;;;2.3;1.196
Notebook Hp Elitebook 840 G6 I5 8a - 8gb Ram Nvme 256gb W11 Prateado (Recondicionado);;5.0;6;2.299;1.839
Notebook Dell Intel Core I5 Ssd 240 Bateria 3h;;;;;1.25
Apple Macbook White, Com Linha Na Tela Bateria Ok, Sem Fonte Branco;;;;;599.0
Notebook Barato I5 Ssd 256 Gb Mem 16gb Ddr4 Usbc Hdmi  T480;;;;;1.799
Notebook Lenovo Core I7 16gb Ram 240gb Ssd Tela 14 Win11 Pro;;4.8;6;;2.79
Notebook Lenovo Thinkpad T440 Intel Core I5 8gb Ssd 256;;;;;1.199
Notebook LG Intel Pentium 4gb Hd Win 10 Lindo!!;;;;;749.0
Notebook Dell Core I3 4° Ger, 4g Ram (usado);;;;;1.35
Apple Macbook Pro 13 M1 8gb Memória 256 Ssd Touch Bar Cinza;;;;;5.899
Notebook Lenovo Thinkpad 80f3 Core I5 (com Defeito) Preto;;;;;400.0
Notebook Dell Vostro 3401 I5 10o Geração Ram 16gb Ssd 256gb Cinza;;;;;2.49
Notebook Dell Vostro 3560 I5 128ssd 4gb Defeito Leia*;;;;;799.0
Netbook Acer Aspire One Cm-2 Teclado Estragado;;;;;230.0
"Notebook ASUS ExpertBook B1502CBA Intel Core i3 1215U 4GB Ram 256GB SSD Windows 11 Pro Tela 15,6"" FHD Black - BQ2863X";;5.0;1;;2.475
Notebook Dell Latitude 3410 Intel Core I5 10ger 8gb 240ssd;SLA Informatica;;;;2.799
Notebook I7 11° Geração Lenovo Thinkpad E14 Gen 2 16gb Preto;;;;;3.29
Notebook Dell Intel Core I5 16gb Ssd 256gb - Latitude 14 Pol Cinza (Recondicionado);Canal Eletro;;;;1.899
Notebook Asus X515 N4500 16gb Ram Ddr4 2tb Nvme Windows 11;;5.0;1;3.999;3.519
Notebook Asus W7s *com Defeito Preto;;;;;150.0
Notebook Positivo Xr3008 Positivo;;;;;400.0
Notebook Compaq Presario 440 I3 Windows 10 Ssd;;;;;2.499
Samsung Np550p5c Windows 11 Core I5 8gb Gt630m 2gb Blu-ray Prateado;;;;;1.35
Notebook Positivo Master N4340 Intel® Core I5-10210u Windows 11 Home 8gb Ram 256gb Ssd 14 Hd - Preto;;4.6;143;2.964;2.489
Notebook Hp Probook 640 G1 I7 4gb Ssd 240gb Win 10 Cinza;;;;;900.0
Notebook Philco 14i Pra Retirada De Peças Branco;;;;;200.0
"MacBook Pro A1708 (Mid 2017) 13.3"" prata 256GB SSD - Intel Core i5 - Bom (Recondicionado)";;;;;2.99
Notebook Dell 15.6  Fhd Intel I7 16gb 512gb Ssd Preto;Dell;4.8;47;4.739;4.399
"Notebook Lenovo IdeaPad Slim 3 15IRH10 Intel Core i5-13420H 8GB 512GB SSD Windows 11 15.3"" - 83NS0002BR Luna Grey";NegociuN;5.0;2;4.089;3.329
Notebook Positivo Vision R15 Lumina Bar, Amd Ryzen 7 16gb 512gb, Tela 15 Polegadas Full Hd Antirreflexo, Linux - Preto;Positivo;4.6;57;3.899;2.699
Notebook Philco 14i Pra Retirada De Peças Branco;;;;;200.0
"MacBook Pro A1708 (Mid 2017) 13.3"" prata 256GB SSD - Intel Core i5 - Bom (Recondicionado)";;;;;2.99
"MacBook Pro A1708 (Mid 2017) 13.3"" prata 8GB de Ram - 256GB SSD - Intel Core i5 - Aceitável (Recondicionado)";;;;;2.69
Notebook Hp 450 I3 (leia A Descrição);;;;;101.0
Notebook Philco 14l Usado;;;;;529.0
Notebook Dell I5 8th 32gb Ssd 512gb Nvidia Geforce Full Hd (Recondicionado);Tech Forte;;;;2.804
Notebook Daten W11 + Office 365, Hdd 500 Branco;;;;;550.0
Netbook Positivo Mobo 5500 Hd Ssd Usado;;;;;350.0
Notebook Vaio F14 13ª Gen Intel I7 32gb 1tb Ssd 14 W11;Vaio;;;8.899;7.499
Notebook 14 Pentium Quad Win10 Original Ssd120gb 4gb Vitrine;;5.0;2;;1.298
Notebook Dell Latitude 5480, I5 7°th, 16gb, Ssd 120gb, S/bat;;;;;1.849
Asus Vivobook X512fa Prata, 12gb Ram, 1tb Hd, I5, W11;;;;;2.0
Thinkpad X1 Carbon G5, Tela 14'', Core I5, 8gb, Ssd-256gb;OTH Produtos;;;;2.175
Notebook Asus X515 N4500 16gb Ram Ddr4 512gb Nvme Windows 11;;;;3.299;2.837
Notebook Ibm Thinkpad T41 - Tipo 2373 No Estado Não Liga Preto;;;;;450.0
Notebook Hp Probook 6470b, Em Ótimas Condições Cinza;;;;;900.0
Apple Macbook Air (13 polegadas, 2020, Chip M1, 256 GB de SSD) - Ouro;;4.9;1063;;6.477
Notebook Gatewey Ne56r16b C/carcaça Quebrada Leia Descrição Cinza;;;;;360.0
Notebook Alienware 16 Aurora 16 Qhd de 1 tb/32 GB de RAM Intel Core 7-240h Rtx5060;;;;;14.5
Notebook Acer E5-471 Series;;;;;1.0
Notebook Lenovo Thinkpad T14 I5 10ger 16gb 1tb Ssd Win11;;;;;3.399
"Notebook Chromebook XE501C13 11.6"" grafite 4GB de Ram - 16GB SSD - Intel Celeron";;4.6;74;;1.49
Notebook Touch Google Pixelbook Go I5 3.9 Ghz 16gb Ram Ssd Preto;;;;;1.725
Dell Latitude 3490 I5 8th Ssd 256 8gb Ram Preto;;;;;1.125
Notebook Hp Hp Pavilion Dv4-1465dx 320gb Hd 4gb Ram (usado) Preto;;;;;497.0
Notebook Lenovo T440 Core I5 4a Ger 8gb Sem Ssd Preto;;;;;530.0
Notebook Dell Inspiron 3583 I5-8265u 8gb Ram 256gb Ssd 15,6 Cor Preto - Excelente (Recondicionado);;;;;1.899
Netbook Positivo Mobo S7 (estudos E Emulação De Jogos);;4.3;6;;270.0
Hp 250 G9 I3 De 12 Preto;;;;;1.65
Notebook Do Governo Ultra I3 8gb Ssd 256gb - Leia Descrição;;;;;1.199
Notebook Dell Vostro 3458 I3 4005u, 8gb Ddr3, Ssd 120gb, Win Preto;;;;;775.0
Notebook Lenovo Thinkpad T495 Ryzen 5 Pro 24gb 256ssd - W10;;;;;2.079
Notebook Dell I14-i120u-m30 Cor Cinza;;;;;4.776
Notebook Hp Dv5 C/defeito Detalhe;;;;;99.0
"Notebook ASUS Vivobook Go 15 E1504GA Intel Core i3 N305 8GB Ram 256GB SSD Windows 11 Home Tela 15,6"" FHD Silver - NJ434W (Novo com caixa aberta)";;;;;2.45
Notebook Hp Probook 6450b I5-m560 6gb Ddr3 Ssd120gb (usado);;;;;690.0
Notebook Samsung Odyssey Nvidia Gtx 1050 4gb 20gb 1tb Preto;;;;;2.55
Notebook Nitro 5 An515-54 Preto;;;;;3.1
Macbook Air A1932 Tela Retina De 13.3 Polegadas, I5 ,8gb;;;;;2.3
Lenovo Thinkpad T490 14,0 Fhd (1920 x 1080) 250 nits Ips Anti;;5.0;3;;2.499
Notebook Acer Aspire 5 15.6 Fhd I7-12650h 1tb Nvme 32g Win11;;5.0;1;6.249;5.374
Notebook Asus Vivobook 16 X1607qa Qualcomm Snapdragon X1 26 Prateado;;;;;4.199
Notebook Hp 420 Peças Prateado;;;;;250.0
